"REF_DATE","GEO","DGUID","Industry","Employment size","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-10","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","40533","","","","0"
"2019-11","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","41971","","","","0"
"2019-12","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","41801","","","","0"
"2020-01","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","41453","","","","0"
"2020-02","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","36318","E","","","0"
"2020-03","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","34418","","","","0"
"2020-04","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","37062","","","","0"
"2020-05","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","47320","E","","","0"
"2020-06","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","60813","E","","","0"
"2020-07","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","64620","","","","0"
"2020-08","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","51003","","","","0"
"2020-09","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","49802","","","","0"
"2020-10","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","49746","","","","0"
"2020-11","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","47329","","","","0"
"2020-12","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","47302","","","","0"
"2021-01","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44138","","","","0"
"2021-02","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44232","","","","0"
"2021-03","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44774","","","","0"
"2021-04","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","41607","","","","0"
"2021-05","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","38092","","","","0"
"2021-06","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42843","","","","0"
"2021-07","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","46413","","","","0"
"2021-08","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42113","","","","0"
"2021-09","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42137","","","","0"
"2021-10","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","43906","","","","0"
"2021-11","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44111","","","","0"
"2021-12","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42719","","","","0"
"2022-01","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","43708","","","","0"
"2022-02","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","46185","","","","0"
"2022-03","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","45472","","","","0"
"2022-04","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44253","","","","0"
"2022-05","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","41674","","","","0"
"2022-06","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42685","","","","0"
"2022-07","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44585","","","","0"
"2022-08","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44519","","","","0"
"2022-09","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42917","","","","0"
"2022-10","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","43436","","","","0"
"2022-11","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42484","","","","0"
"2022-12","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42864","","","","0"
"2023-01","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44029","","","","0"
"2023-02","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42344","","","","0"
"2023-03","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","39956","","","","0"
"2023-04","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","45325","","","","0"
"2023-05","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","46826","","","","0"
"2023-06","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","45718","","","","0"
"2023-07","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","40307","","","","0"
"2023-08","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44506","","","","0"
"2023-09","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","44207","","","","0"
"2023-10","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","43646","","","","0"
"2023-11","Canada","2016A000011124","Business sector industries [T004]","Total, all employment sizes","Opening businesses","Number","223","units","0","v1573697891","1.1.1.2","42718","","","","0"
